SPECTRA_factor,mean,std,dip_statistic,dip_p_value,skewness,kurtosis,cell_type,ANOVA statistic (Batch Effect),ANOVA Pval (Batch Effect),Kruskal-Wallis statistic (Batch Effect),Kruskal-Wallis Pval (Batch Effect),Proportion of Variance (Batch Effect),significant_batch_effect
119-X-global-X-B_IgM-ligation_response,0.000539281302086,0.0032216829586559,0.0169696673578701,0.0,19.28743603478846,568.2239542991751,global,2.905919105139523,0.10104432031544719,23.886276814575353,0.11674149430916643,0.2904200078578391,False
120-X-global-X-all_pterin_synthesis,0.0005934098906262,0.0009590421673131,0.0245671034038765,0.0,4.116009629722544,35.21796718101771,global,1.274395464819646,0.47935290190008334,12.988466059359382,0.3648410734964242,0.15217760734769548,False
121-X-global-X-all_selenoamino-acid_metabolism,0.0004969826233821,0.0008151817693395,0.0239848483300366,0.0,4.98606131261567,59.61278940256916,global,2.1947151368299496,0.2084217815543646,16.045841904202177,0.23107664291483798,0.23612505649941606,False
122-X-global-X-all_oxidative-phosphorylation,0.0018160876426599,0.0032029036569409,0.0064257046028856,0.0,8.786194765985963,181.91080288636985,global,2.001603017217026,0.2393286174970725,18.07236262121654,0.17286033545629667,0.21991763576489748,False
123-X-global-X-all_DNA-repair,0.0002012647672046,0.0003283458220321,0.1069125031383258,0.0,4.059166261317898,35.47052727465327,global,2.251404751555878,0.19366228446836506,19.684469585659713,0.1538099759882128,0.2407557806950118,False
124-X-global-X-all_TRP_metabolism,1.6386486537095394e-05,6.040694543096966e-05,0.0282333227587263,0.0,7.978505071260511,217.25599297587465,global,2.2289449668757904,0.1962283367729602,19.56795474581247,0.15381697086829135,0.238927871778651,False
125-X-global-X-all_ascorbate-uptake,0.0020144199586746,0.0048734516346711,0.038928366735219,0.0,12.759163806232923,278.8112684220317,global,1.7286846987102655,0.320812231276875,14.735160152806372,0.2825618237964855,0.19580319806446364,False
126-X-global-X-all_protein-degradation-proteasome,0.0001209381937152,0.0003644085917147,0.0231426733716009,0.0,6.842582561945422,97.29363833322503,global,1.3731002347773438,0.4441363013030962,11.820158683514535,0.43444407858071377,0.16205405303026327,False
127-X-global-X-all_glyoxylate-dicarboxylate_metabolism,3.048731062387473e-05,8.296985283050279e-05,0.058602088791433,0.0,4.139388815400559,28.27191252393575,global,2.037091035964564,0.23271282712886812,17.07544813399943,0.19931744763352208,0.22294743786029456,False
128-X-global-X-all_NAD_metabolism,0.0002234492517523,0.0006086129154885,0.0446410841249048,0.0,5.832025449755196,54.88900968771348,global,2.116843611178374,0.21974863208094267,17.509256538348552,0.18695009163865411,0.22967120854812198,False
129-X-global-X-all_coagulation-factor_production,0.0008644508787495,0.0050886742534562,0.066706338935276,0.0,14.747257695315596,363.9025589195031,global,1.9398751651778219,0.2538472692527695,10.710990302674134,0.5122506031995134,0.21459092407053865,False
130-X-global-X-all_TCA-cycle,0.0001778222392821,0.0004167183791186,0.0364535808886279,0.0,20.17885599235704,2252.2100285624183,global,1.3785314308542278,0.44266421358382907,13.457023214810476,0.33597975092769466,0.16259082626474833,False
131-X-global-X-all_ros_response,0.0012326398522544,0.0023899747198498,0.0115768175975749,0.0,10.965284084904155,432.82872687527134,global,0.9190092129035813,0.6633129908889887,10.188216279753192,0.5490478706092,0.11460383552431658,False
132-X-global-X-all_transmembrane-transport-mitochondrial,0.0002973189036772,0.0005295598594708,0.1031424889634641,0.0,5.6392668319408354,61.46502987487273,global,2.285495319893102,0.187693930883742,18.057816632383208,0.17286686979075505,0.24351355383970646,False
133-X-global-X-all_o-glycan_synthesis,0.0002451624911889,0.0003923706391446,0.032771497640727,0.0,3.739302728403766,30.436238348503657,global,2.0709871042847823,0.22669402650459314,16.386056420805176,0.22024061900027614,0.2258194326014476,False
134-X-global-X-134,0.000606411352893,0.001050461171621,0.0216672552537607,0.0,9.256074250326794,211.6517932201081,global,3.6734744919743383,0.055327205278649455,26.098222156920315,0.11407459787495611,0.34097398148674135,False
135-X-global-X-all_glycerin-SER-THR_metabolism,0.0001208635113127,0.0004414568204466,0.0521263608181381,0.0,17.726069713565895,783.3065669900859,global,3.527031937832639,0.055327205278649455,28.182486041727884,0.11407459787495611,0.3318924755722499,False
136-X-global-X-all_carnitine-shuttle,0.0001570878351614,0.0003095288253214,0.0359847168808448,0.0,30.34881270420934,4542.014282390147,global,3.1287878501923077,0.08261170443753835,19.926682339112517,0.14998308703162502,0.3058806083394802,False
137-X-global-X-all_ethanol_metabolism,0.0007825602205073,0.0017973576681653,0.0816821710890868,0.0,7.264370124317542,101.51862915776836,global,2.706248934758147,0.1255424411523755,21.186232735821307,0.13838119870895896,0.27597187800993667,False
138-X-global-X-all_TGFb_response,0.000717572946642,0.0020502455438242,0.0299888304384827,0.0,11.741075024472732,332.47900019194395,global,1.4795400100544343,0.40281628746893633,14.382089332941575,0.29513691857539276,0.17244980597101348,False
139-X-global-X-M_IL17A_response,0.0001073052173107,0.0011350135311488,0.0119244957046877,0.0,37.03388254414268,2493.49718333943,global,1.1848729303217849,0.5239234235105329,30.47590361445782,0.11407459787495611,0.14301642768536274,False
140-X-global-X-all_fatty-acid_synthesis,0.0004720905965753,0.000800765868795,0.0277545223644158,0.0,5.974886273280119,91.56996760704374,global,1.8128917747490383,0.2906082942007216,15.686159271231247,0.2419184950001992,0.20340107571878202,False
141-X-global-X-all_folate_metabolism,0.0002877616608571,0.0004473697551493,0.0497469564348965,0.0,4.308798866200455,40.32327522379892,global,2.1033917828470647,0.21974863208094267,18.38576256244488,0.16900572480206624,0.22854528335600005,False
142-X-global-X-all_CYP_metabolism,6.800275257688407e-05,0.0002986004148029,0.0285661022787099,0.0,12.019406104318756,251.3646517102048,global,1.63216029881321,0.3544375096355607,14.860123420511343,0.27752590057303517,0.18691368950648296,False
143-X-global-X-143,0.0007316467115343,0.0025184003243114,0.0597521404943878,0.0,8.999512935158737,143.11067291662675,global,0.7837467536818042,0.7254979433476244,9.63781957096677,0.5914583368695014,0.09941297940801878,False
144-X-global-X-all_eicosanoid_metabolism,0.0002171910725571,0.0015512914824511,0.0204929874481006,0.0,17.200234596734802,471.0182963510538,global,0.6644597556285683,0.783013341709896,7.769615045548051,0.7285878221848804,0.08557707510131557,False
145-X-global-X-all_fatty-acid-beta-oxidation-mitochondrial,0.0006011276684458,0.000933161235602,0.0173589503212151,0.0,4.784683552984954,66.02810288074222,global,2.1116615464195654,0.21974863208094267,16.20364384366735,0.22779590137850186,0.22923785636048868,False
146-X-global-X-all_posttranslation-modification,0.0005695575934975,0.0010032381277972,0.0269809825209493,0.0,6.185522930442112,83.38102443077737,global,3.132533588725768,0.08261170443753835,25.66162209814871,0.11407459787495611,0.3061346988567134,False
147-X-global-X-all_transmembrane-transport-cellmembrane,0.0002063552908871,0.000419039129919,0.0903907342218758,0.0,6.060265028936536,72.7149918341159,global,1.240628387447544,0.49161871624365205,14.781442844548963,0.280337796645992,0.14874519398498334,False
148-X-global-X-leuko_transendothelial-migration,0.0004685156101008,0.0012677354318602,0.0287919107886509,0.0,7.515348296629213,106.4189351118593,global,1.0908194957358572,0.5702776658000698,10.7867322950338,0.5069587281908848,0.13317586797068817,False
149-X-global-X-149,0.0009040331314603,0.0021152511352343,0.071635416904298,0.0,6.62604007298628,77.84435006272874,global,2.2849087929925065,0.187693930883742,17.790846312077576,0.17890044272528507,0.2434662758468782,False
150-X-global-X-150,0.0006435135393109,0.0023161453125606,0.0609743450151614,0.0,9.771610432660909,202.7811579911292,global,1.9417545313390974,0.2538472692527695,20.558110490743445,0.1441200288383562,0.21475417460282686,False
151-X-global-X-151,0.0007275455060717,0.0018542780625667,0.0066177253513023,0.0,7.690774275001617,121.02314250704477,global,3.107364320214936,0.08601900571149139,27.50124889803118,0.11407459787495611,0.30442376922522774,False
152-X-global-X-152,0.0056280105360003,0.0081056464703893,0.0047601931254655,0.0,5.530524981022754,76.05588037339052,global,1.8713367816614455,0.27071971837783176,17.711578019394665,0.18008467568038936,0.20859062893354935,False
153-X-global-X-153,0.0030195693912228,0.0051403726485601,0.0387011202125452,0.0,4.83626173390387,49.58616090964239,global,3.230678613716323,0.07850831979979715,24.11864531295919,0.11407459787495611,0.31272665954653384,False
154-X-global-X-154,0.0018880952094713,0.0034112580770385,0.010040607237826,0.0,6.584482581655019,84.08107906403323,global,1.2559996926750296,0.4867162910460134,13.60894798707028,0.32761863512062483,0.150311122411368,False
155-X-global-X-155,0.003650555272396,0.0075681654096902,0.0017131235110625,3.490673916350939e-05,6.238140944048931,79.20615418337363,global,3.610241661471951,0.055327205278649455,19.78372024684103,0.15244344042631688,0.33708311871795626,False
156-X-global-X-156,0.0005446704659463,0.0021669213186837,0.0174876390456753,0.0,12.648758755904405,263.6734787260915,global,2.2777547826508324,0.1890626492520444,18.72913605642077,0.1655255048884073,0.2428891387589657,False
157-X-global-X-157,0.0030427113916782,0.0065967817507799,0.0028720874129457,0.0,8.275947837670877,156.39893793467758,global,1.7706718930830654,0.3067997348582044,14.403908316191632,0.2945040962045946,0.19960967043136296,False
158-X-global-X-158,0.0019700291172724,0.0034713593325835,0.0067017208835108,0.0,5.646056063694841,76.0625521481006,global,1.3741831248522123,0.44392687468856973,12.424772259770805,0.3989709165279177,0.16216113159298498,False
159-X-global-X-159,0.0004433830110778,0.0010464496866298,0.0626530220517118,0.0,7.930910192015556,142.4650046844238,global,2.4835523181496657,0.15726981646946603,24.073244196297367,0.11407459787495611,0.25914736370210323,False
160-X-global-X-160,0.0016447309508209,0.0030013650332011,0.0495620585712196,0.0,7.201105976433386,123.7201742682245,global,1.582858825509897,0.3679821004051622,14.576917425800787,0.287586191797624,0.18229696662342593,False
161-X-global-X-161,0.0050038246904878,0.0078516050234225,0.0024799311403173,0.0,4.8476862233615865,54.42028541714415,global,1.2485908824675467,0.4882947240801813,10.472230384954457,0.5284691783764877,0.14955708095478115,False
162-X-global-X-162,0.0011471759090333,0.0018276304866288,0.0407279443319284,0.0,4.621072740220641,42.04947860271096,global,2.537799173289012,0.15432072772153743,21.277108433734952,0.1376540805332258,0.2633172913918436,False
163-X-global-X-163,0.0046431643874931,0.0077499248397188,0.0031046707452579,0.0,5.185678724611643,53.47774749602864,global,2.642382840796927,0.13695297804211748,23.126138701146033,0.11890540086661358,0.27122551884655566,False
164-X-global-X-164,0.0008868666744266,0.0014427797054428,0.0381925862656828,0.0,6.411963950022033,102.8052533025218,global,3.268609364280438,0.078051991421748,25.293344108139877,0.11407459787495611,0.3152408630168577,False
165-X-global-X-165,0.0079532784651315,0.0161097210289942,0.0014693706037522,0.0007845519172297,9.041926065329315,175.08950883393493,global,3.075767646934584,0.09206144886751957,23.619233029679663,0.11877813023684015,0.30226394250080474,False
166-X-global-X-166,0.0057923018365207,0.0110098552215736,0.0029314655501856,0.0,6.792330169515711,87.91014938497,global,2.7974831483309432,0.11252747582770667,23.172862180429036,0.11890540086661358,0.2826459117339033,False
167-X-global-X-167,0.0009923387195571,0.002607626741154,0.0421964151188723,0.0,11.25528628282869,317.77415900118234,global,2.189482309295205,0.20978958705190204,25.062959153687927,0.11407459787495611,0.2356947606331489,False
168-X-global-X-168,0.0005616710782809,0.0035186414080672,0.0279194565348078,0.0,14.689636123472548,310.416449016861,global,3.539370898668021,0.055327205278649455,29.530193946517727,0.11407459787495611,0.3326673101612735,False
169-X-global-X-169,0.0011905218249199,0.0032560728766955,0.0738733251218816,0.0,8.983437074641085,142.2700543955062,global,2.0764761623615935,0.2253444117342907,17.10902145166034,0.19860195893233315,0.22628252126655188,False
170-X-global-X-170,0.0014662852861661,0.0026615256056632,0.0054029452270895,0.0,5.222528146336903,59.43897704277399,global,1.6108415859073648,0.3602553639407254,13.763664413752565,0.3213948295583873,0.18492376081243722,False
171-X-global-X-all_MYC_targets,0.0045451056210175,0.0100903467851702,0.0029840027127401,0.0,6.389045009670928,90.9913045601961,global,1.4802804836438042,0.40277466838671755,6.926976197472811,0.7881741891437697,0.17252122310751905,False
172-X-global-X-172,0.003203748515939,0.0061549081605347,0.0032097934181394,0.0,5.637299934440243,76.260589118511,global,4.020514494338355,0.045564253237488146,29.152439024390276,0.11407459787495611,0.3615403312846063,True
173-X-global-X-173,0.0002021262396933,0.0007686099955032,0.0557805138971376,0.0,21.32957013943655,976.0650230684058,global,2.0401958528874724,0.23271282712886812,11.542756391419346,0.45232689243121565,0.22321139346734625,False
174-X-global-X-174,0.002366780549428,0.0038657166063327,0.0120861613508534,0.0,4.886257054392589,47.81059971559568,global,1.5129677166228415,0.39114026925654133,12.792168674698758,0.37469679911279874,0.17566160310839743,False
175-X-global-X-all_MHC-I-presentation,0.0007173926540188,0.0017033929112377,0.0115725767391129,0.0,8.176501342528004,153.9011990886855,global,1.9315695270668178,0.254409425981673,28.40177784307963,0.11407459787495611,0.21386864390270974,False
176-X-global-X-all_complement_production,0.000332127551633,0.0038674940026862,0.0146247380649511,0.0,123.013439307571,25649.09041355792,global,1.6306430013212954,0.3544375096355607,9.081839553335271,0.633745994215202,0.18677238332554816,False
177-X-global-X-177,0.0020267688468127,0.004282929932598,0.0024557079684644,0.0,5.645078507726227,62.15446274215813,global,2.0075423118158375,0.23930087962152183,15.06486923302964,0.26744114633048005,0.22042635028017554,False
178-X-global-X-178,0.0016063104358506,0.0029825508165579,0.0443042817466753,0.0,5.297843901718524,56.43509393869353,global,1.738420863819251,0.3154177526230361,18.229944166911537,0.17140932050775035,0.1966890794865415,False
179-X-global-X-179,0.0018300017107838,0.0036801791555295,0.0415918972351458,0.0,7.710163673201214,123.83771065388646,global,1.0135597729831107,0.6080419908038729,9.56604466647076,0.5968504865812324,0.12492171147344068,False
180-X-global-X-180,0.0019669694505734,0.0030456464842766,0.0232107138352519,0.0,7.162889265306943,117.24113637657771,global,1.3872087693664552,0.44088694960507374,13.17646194534234,0.35337588506358153,0.16344699500893814,False
181-X-global-X-all_TNF-via-NFkB_signaling,0.0002436894564926,0.0007456977956362,0.0280316208377202,0.0,13.24360855946311,393.3656085502604,global,2.1487478625233467,0.2178179713764241,20.613723185424647,0.14407248750111304,0.23232851565023654,False
182-X-global-X-182,0.0016654240898419,0.009264887355242,0.001427414791524,0.001300986290833,19.59042165221456,685.9492603251332,global,4.7836433498314115,0.012984045370082168,26.404569497502166,0.11407459787495611,0.40254013091862734,True
183-X-global-X-183,0.0066315508177302,0.0106127498042012,0.0043618298134837,0.0,6.011863966942337,75.75998575157465,global,2.146105689774741,0.2178179713764241,18.316265060240937,0.1710440420704821,0.2321091453830251,False
184-X-global-X-184,0.0035197153542646,0.0045292662729669,0.0049639261610306,0.0,4.135094425684036,33.86984878073006,global,1.7056197112698797,0.3291051252073649,21.2867322950338,0.1376540805332258,0.1936967263175062,False
185-X-global-X-185,0.0011693307665502,0.0023129869346392,0.0069542819664279,0.0,5.492888444990169,66.67919190717184,global,3.064700210586332,0.09306884881277344,19.795180722891587,0.15244344042631688,0.301504239878566,False
